Euclidean Train Loss,Hyperbolic Train Loss,Euclidean Test Loss,Hyperbolic Test Loss
0.04434541793119523,0.0497099467583241,0.04502119496464729,0.04968138039112091
0.0443798805917463,0.0490071203920149,0.04500909522175789,0.04900110512971878
0.044086969667865385,0.04841409924049531,0.04484386742115021,0.04837523773312569
0.04414013208400819,0.04780580511977596,0.04469827935099602,0.047797054052352905
0.043913720836562496,0.047201409335097956,0.044542428106069565,0.047220971435308456
0.04370965460135091,0.04663264270751707,0.044403865933418274,0.04673270881175995
0.043592683249904264,0.04625591827977088,0.0444147028028965,0.0462813675403595
0.04354118952347386,0.04579969771927403,0.04424365982413292,0.04587216302752495
0.04333468646772446,0.045480698106750365,0.04418289288878441,0.04558175057172775
0.04314509178361585,0.045233487241691156,0.044232647866010666,0.04533957317471504
0.04314307507968718,0.044878253172482216,0.04394649714231491,0.045113109052181244
0.0430679798366562,0.04467319312595552,0.04378657788038254,0.044897329062223434
0.04280321167842034,0.044494201098718954,0.0439029298722744,0.04477883502840996
0.04286398149786457,0.04439979815675366,0.04370826855301857,0.044601500034332275
0.0426920794190899,0.04407679794296142,0.04366006329655647,0.04445406422019005
0.04268463412600179,0.04398800480750299,0.04351450875401497,0.04432883486151695
0.042647064333000494,0.04383411126271371,0.0436197966337204,0.044211000204086304
0.042658045166923154,0.043771988201525905,0.043436650186777115,0.04416703060269356
0.042562792137745886,0.043620176012477564,0.04344254732131958,0.04407970607280731
0.04255559355501206,0.04357186164106092,0.04357708618044853,0.04393148794770241
0.042300648746951934,0.043637688602170634,0.043365661054849625,0.04391144961118698
0.0421347948572328,0.04339330403074142,0.04326317086815834,0.043854180723428726
0.04227529826664155,0.043229823751795675,0.04318063333630562,0.04372832551598549
0.04215072203547724,0.04323280806983671,0.04298867657780647,0.04368821531534195
0.0421452796266925,0.043088649429621234,0.04336108639836311,0.043528035283088684
0.041949056209095066,0.04301554241007374,0.04310530424118042,0.043563175946474075
0.04186671371421506,0.042894908016727816,0.04296337813138962,0.04336781054735184
0.04173870733188045,0.042873808573330605,0.04296622797846794,0.043341368436813354
0.0415889373229396,0.0426762082403706,0.04292234033346176,0.043224841356277466
0.041767416702162836,0.04267123233406774,0.04298911616206169,0.0432409793138504
0.04154410261300302,0.0425746624748553,0.042929574847221375,0.04309869930148125
0.04151458629677372,0.04252667088181742,0.042644698172807693,0.04308343306183815
0.041579659066853986,0.042427262111056234,0.04263453930616379,0.042957741767168045
0.04153168910453396,0.042334756303218105,0.04264942184090614,0.04290718957781792
0.04157971638825632,0.042304225386150425,0.04278891161084175,0.04288589954376221
0.041375167427524444,0.04233015136372659,0.042663462460041046,0.0429144911468029
0.04138846563235406,0.04217850765393626,0.04272286221385002,0.042745545506477356
0.04118401449053518,0.042161075338240595,0.04257425293326378,0.042709801346063614
0.04116814451352242,0.04213887080550194,0.042620982974767685,0.042660512030124664
0.04133328963671961,0.04196702352454586,0.04258109629154205,0.04261929169297218
0.04106461449015525,0.04196553148569599,0.04250168427824974,0.042604152113199234
0.041020907822155186,0.041812671168196584,0.04242837429046631,0.04246526584029198
0.04107272336559911,0.04191807993958073,0.042461100965738297,0.0424308218061924
0.04095870689038308,0.04159907852449725,0.042414695024490356,0.04247598350048065
0.040883469845979445,0.04166810526963203,0.042598169296979904,0.04229574650526047
0.040868501629560225,0.041700545458063,0.04241258278489113,0.04230407625436783
0.040749346897486716,0.041572453273880865,0.042370110750198364,0.04219736531376839
0.04070365945658376,0.04151870310306549,0.04214765876531601,0.04216281697154045
0.04085536673665047,0.04151106697897757,0.04215671867132187,0.04208763316273689
0.04067348063953461,0.04138010980621461,0.04228627681732178,0.042123839259147644
0.040652605795091196,0.0413779515412546,0.04214266315102577,0.04204408451914787
0.040621642383836934,0.04127274537759443,0.04237314313650131,0.04196576029062271
0.040605912165295695,0.04119297850035852,0.042270757257938385,0.041972383856773376
0.04054718692937205,0.041110769394905336,0.04215898737311363,0.04188575968146324
0.04045021029249314,0.04113751049003293,0.04218447953462601,0.041897889226675034
0.040477407074743704,0.04105440202739931,0.04234370216727257,0.04183413088321686
0.04057838046743024,0.04098841379727087,0.042250048369169235,0.04173901304602623
0.040386449425451214,0.041051177608390006,0.042003605514764786,0.04173901677131653
0.04022786081317933,0.04093095960636293,0.04204345494508743,0.041635360568761826
0.040356069322555296,0.04089083186080379,0.04206419736146927,0.04165511205792427
0.04023072351851771,0.040894492018607356,0.04199400916695595,0.04157036915421486
0.04018681724706004,0.040754241087744315,0.04193243756890297,0.04160295054316521
0.04030612063023352,0.04076858814204893,0.041904475539922714,0.041572440415620804
0.040060283075417244,0.040761676526838736,0.04197905212640762,0.041581057012081146
0.040322646498680115,0.04071466300276018,0.04185785353183746,0.04148051142692566
0.040245712644630866,0.04067923813577621,0.041873104870319366,0.041369978338479996
0.04016624739573848,0.040577370433076736,0.041865136474370956,0.04138408601284027
0.040128659577138966,0.04060583886119627,0.04197356104850769,0.041363675147295
0.040087116341437065,0.04053437625688891,0.04202442243695259,0.04138145223259926
0.04004366876136872,0.04053599988260577,0.04211699590086937,0.04133108630776405
