Euclidean Train Loss,Hyperbolic Train Loss,Euclidean Test Loss,Hyperbolic Test Loss
0.042326235843281594,0.04411333595072069,0.04437326267361641,0.04469798132777214
0.042326235843281594,0.043927446488411195,0.04437326267361641,0.044723477214574814
0.042326235843281594,0.04406486247335711,0.04437326267361641,0.04482148587703705
0.042326235843281594,0.044052171010163524,0.04437326267361641,0.04486969858407974
0.042326235843281594,0.04390286522046212,0.04437326267361641,0.044846199452877045
0.042326235843281594,0.04387943434619134,0.04437326267361641,0.045036979019641876
0.042326235843281594,0.04390937354295484,0.04437326267361641,0.04454914480447769
0.042326235843281594,0.04370641468032714,0.04437326267361641,0.0445418506860733
0.042326235843281594,0.04364495976797996,0.04437326267361641,0.04520261660218239
0.042326235843281594,0.04364495976797996,0.04437326267361641,0.04520261660218239
0.042326235843281594,0.04364495976797996,0.04437326267361641,0.04520261660218239
0.042326235843281594,0.04364495976797996,0.04437326267361641,0.04520261660218239
0.042326235843281594,0.04364495976797996,0.04437326267361641,0.04520261660218239
0.042326235843281594,0.04364495976797996,0.04437326267361641,0.04520261660218239
0.042326235843281594,0.04364495976797996,0.04437326267361641,0.04520261660218239
